station,valid,lon,lat,tmpc,dwpc,drct,sknt,mslp,vsby,gust,wxcodes,peak_wind_gust
9D7,2019-02-24 18:35,-99.2364,48.4800,-19.00,-23.00,330.00,20.00,M,8.00,M,M,M
D60,2019-02-24 18:35,-102.8974,48.3803,-23.00,-25.00,320.00,19.00,M,2.00,M,HZ,M
Y19,2019-02-24 18:35,-100.8944,46.7680,-19.00,-23.00,310.00,24.00,M,2.50,30.00,HZ,M
7L2,2019-02-24 18:35,-100.2456,46.2206,-17.00,-22.00,310.00,22.00,M,1.75,M,HZ,M
S25,2019-02-24 18:35,-103.2552,47.7966,-21.00,-26.00,310.00,12.00,M,10.00,17.00,M,M
D55,2019-02-24 18:35,-98.3937,48.7531,-18.00,-21.00,320.00,20.00,M,0.75,28.00,HZ,M
HZE,2019-02-24 18:35,-101.5810,47.2899,-20.00,-23.00,320.00,19.00,M,2.50,29.00,HZ,M
2C8,2019-02-24 18:35,-97.6320,48.7837,-19.00,-23.00,330.00,21.00,M,0.50,30.00,HZ,M
RUG,2019-02-24 18:35,-100.0243,48.3904,-21.00,-24.00,310.00,23.00,M,0.50,31.00,HZ,M
96D,2019-02-24 18:35,-97.9028,48.9406,-18.00,-23.00,330.00,19.00,M,4.00,26.00,HZ,M
S32,2019-02-24 18:35,-98.1059,47.4228,-16.00,-20.00,320.00,28.00,M,1.25,34.00,HZ,M
GAF,2019-02-24 18:35,-97.3709,48.4047,-17.00,-22.00,330.00,26.00,M,2.50,33.00,HZ,M
D57,2019-02-24 18:35,-101.8602,46.8128,-19.00,-25.00,320.00,25.00,M,1.75,M,HZ,M
20U,2019-02-24 18:35,-103.9821,46.9252,-21.00,-25.00,310.00,14.00,M,10.00,M,M,M
DVL,2019-02-24 18:36,-98.9083,48.1146,-19.00,-22.00,310.00,23.00,M,2.00,M,HZ,28.00
ISN,2019-02-24 18:40,-103.6366,48.1738,M,M,300.00,12.00,M,10.00,M,M,M
DVL,2019-02-24 18:40,-98.9083,48.1146,M,M,310.00,22.00,M,2.00,M,HZ,M
GFK,2019-02-24 18:40,-97.1761,47.9492,M,M,320.00,23.00,M,5.00,M,M,M
MOT,2019-02-24 18:40,-101.2803,48.2594,M,M,280.00,23.00,M,10.00,M,M,M
JMS,2019-02-24 18:40,-98.6800,46.9300,M,M,320.00,26.00,M,0.75,32.00,BR,M
DIK,2019-02-24 18:40,-102.8019,46.7973,M,M,320.00,20.00,M,6.00,M,HZ,M
FAR,2019-02-24 18:40,-96.8111,46.9253,M,M,320.00,24.00,M,1.25,29.00,M,M
HEI,2019-02-24 18:40,-102.6560,46.0149,M,M,310.00,19.00,M,6.00,24.00,HZ,M
BIS,2019-02-24 18:40,-100.7458,46.7727,M,M,310.00,17.00,M,10.00,27.00,M,M
MIB,2019-02-24 18:43,-101.3580,48.4158,M,M,310.00,23.00,M,1.88,27.00,HZ,M
DVL,2019-02-24 18:45,-98.9083,48.1146,M,M,310.00,19.00,M,2.50,M,HZ,M
BIS,2019-02-24 18:45,-100.7458,46.7727,M,M,320.00,17.00,M,10.00,23.00,UP,M
JMS,2019-02-24 18:45,-98.6800,46.9300,M,M,310.00,27.00,M,0.75,M,BR,M
MOT,2019-02-24 18:45,-101.2803,48.2594,M,M,290.00,22.00,M,10.00,M,M,M
DIK,2019-02-24 18:45,-102.8019,46.7973,M,M,310.00,21.00,M,4.00,M,HZ,M
FAR,2019-02-24 18:45,-96.8111,46.9253,M,M,310.00,21.00,M,1.25,30.00,M,M
HEI,2019-02-24 18:45,-102.6560,46.0149,M,M,300.00,19.00,M,7.00,M,M,M
GFK,2019-02-24 18:45,-97.1761,47.9492,M,M,330.00,22.00,M,5.00,M,M,M
MIB,2019-02-24 18:47,-101.3580,48.4158,M,M,300.00,25.00,M,1.75,M,-DZ,M
DVL,2019-02-24 18:48,-98.9083,48.1146,-19.00,-22.00,310.00,23.00,M,3.00,M,HZ,28.00
DVL,2019-02-24 18:50,-98.9083,48.1146,M,M,300.00,23.00,M,3.00,M,HZ,M
BIS,2019-02-24 18:50,-100.7458,46.7727,M,M,310.00,20.00,M,10.00,M,UP,M
HEI,2019-02-24 18:50,-102.6560,46.0149,M,M,310.00,20.00,M,7.00,M,M,M
GFK,2019-02-24 18:50,-97.1761,47.9492,M,M,320.00,21.00,M,4.00,27.00,M,M
JMS,2019-02-24 18:50,-98.6800,46.9300,M,M,320.00,27.00,M,1.00,34.00,BR,M
MOT,2019-02-24 18:50,-101.2803,48.2594,M,M,280.00,20.00,M,10.00,27.00,M,M
DIK,2019-02-24 18:50,-102.8019,46.7973,M,M,310.00,21.00,M,5.00,M,HZ,M
ISN,2019-02-24 18:50,-103.6366,48.1738,M,M,290.00,11.00,M,10.00,M,M,M
FAR,2019-02-24 18:50,-96.8111,46.9253,M,M,320.00,23.00,M,1.25,28.00,M,M
BWP,2019-02-24 18:50,-96.6074,46.2441,-13.00,-18.00,320.00,27.00,M,0.75,33.00,M,M
BIS,2019-02-24 18:52,-100.7458,46.7727,-17.22,-22.78,300.00,19.00,1032.50,10.00,29.00,UP,33.00
JMS,2019-02-24 18:52,-98.6800,46.9300,-18.00,-20.00,320.00,26.00,M,1.00,35.00,BLSN BR,40.00
N60,2019-02-24 18:52,-101.4394,47.6458,-20.00,-23.28,320.00,24.00,1032.40,M,29.00,M,34.00
ISN,2019-02-24 18:52,-103.6366,48.1738,-21.11,-26.11,300.00,12.00,1037.10,10.00,M,M,M
GFK,2019-02-24 18:53,-97.1761,47.9492,-17.22,-21.11,330.00,20.00,1024.70,4.00,M,BLSN,33.00
HEI,2019-02-24 18:53,-102.6560,46.0149,-19.39,-23.89,310.00,19.00,1033.80,8.00,M,M,27.00
FAR,2019-02-24 18:53,-96.8111,46.9253,-15.61,-18.89,320.00,24.00,1025.10,1.00,31.00,BLSN,38.00
MOT,2019-02-24 18:54,-101.2803,48.2594,-19.39,-24.39,280.00,19.00,1031.80,10.00,M,M,31.00
JMS,2019-02-24 18:55,-98.6800,46.9300,M,M,320.00,24.00,M,1.00,29.00,M,M
MOT,2019-02-24 18:55,-101.2803,48.2594,M,M,280.00,20.00,M,5.00,M,HZ,M
DVL,2019-02-24 18:55,-98.9083,48.1146,M,M,310.00,21.00,M,2.50,M,HZ,M
BIS,2019-02-24 18:55,-100.7458,46.7727,M,M,310.00,21.00,M,6.00,28.00,M,M
GFK,2019-02-24 18:55,-97.1761,47.9492,M,M,330.00,19.00,M,4.00,M,M,M
DIK,2019-02-24 18:55,-102.8019,46.7973,M,M,310.00,22.00,M,5.00,M,HZ,M
HEI,2019-02-24 18:55,-102.6560,46.0149,M,M,310.00,21.00,M,8.00,M,M,M
FAR,2019-02-24 18:55,-96.8111,46.9253,M,M,320.00,24.00,M,1.00,M,M,M
BAC,2019-02-24 18:55,-98.0180,46.9412,M,M,M,M,M,M,M,M,M
46D,2019-02-24 18:55,-99.1513,47.4511,-19.00,-22.00,310.00,29.00,M,0.25,35.00,-SN,M
7L2,2019-02-24 18:55,-100.2456,46.2206,-17.00,-23.00,310.00,23.00,M,2.50,29.00,HZ,M
9D7,2019-02-24 18:55,-99.2364,48.4800,-19.00,-23.00,330.00,18.00,M,9.00,M,M,M
2D5,2019-02-24 18:55,-98.0799,46.1731,-17.00,-19.00,310.00,22.00,M,0.50,33.00,HZ,M
S25,2019-02-24 18:55,-103.2552,47.7966,-21.00,-26.00,310.00,13.00,M,10.00,M,M,M
08D,2019-02-24 18:55,-102.4064,48.3008,-22.00,-25.00,320.00,20.00,M,5.00,25.00,HZ,M
06D,2019-02-24 18:55,-99.6208,48.8844,-21.00,-24.00,320.00,26.00,M,0.25,33.00,HZ,M
GWR,2019-02-24 18:55,-97.6435,46.2187,-15.00,-19.00,310.00,22.00,M,1.75,M,HZ,M
Y19,2019-02-24 18:55,-100.8944,46.7680,-19.00,-22.00,320.00,21.00,M,3.00,29.00,HZ,M
D50,2019-02-24 18:55,-103.2973,48.9285,-23.00,-26.00,310.00,17.00,M,2.00,M,HZ,M
20U,2019-02-24 18:55,-103.9821,46.9252,-21.00,-25.00,310.00,16.00,M,10.00,M,M,M
D60,2019-02-24 18:55,-102.8974,48.3803,-22.00,-25.00,310.00,20.00,M,1.75,25.00,HZ,M
5H4,2019-02-24 18:55,-99.9317,47.7912,-20.00,-23.00,320.00,26.00,M,0.75,M,-SN,M
96D,2019-02-24 18:55,-97.9028,48.9406,-18.00,-23.00,330.00,19.00,M,6.00,25.00,HZ,M
GAF,2019-02-24 18:55,-97.3709,48.4047,-18.00,-22.00,330.00,26.00,M,0.50,35.00,HZ,M
RUG,2019-02-24 18:55,-100.0243,48.3904,-21.00,-24.00,310.00,25.00,M,0.75,33.00,HZ,M
S32,2019-02-24 18:55,-98.1059,47.4228,-17.00,-20.00,320.00,26.00,M,2.00,M,HZ,M
D57,2019-02-24 18:55,-101.8602,46.8128,-19.00,-25.00,320.00,21.00,M,2.50,28.00,HZ,M
HZE,2019-02-24 18:55,-101.5810,47.2899,-19.00,-23.00,310.00,18.00,M,8.00,25.00,M,M
D55,2019-02-24 18:55,-98.3937,48.7531,-18.00,-22.00,310.00,23.00,M,1.50,31.00,HZ,M
2C8,2019-02-24 18:55,-97.6320,48.7837,-19.00,-23.00,330.00,22.00,M,0.50,34.00,-SN,M
RDR,2019-02-24 18:56,-97.4012,47.9611,-16.61,-21.89,340.00,20.00,1025.60,0.75,29.00,M,33.00
DIK,2019-02-24 18:56,-102.8019,46.7973,-19.39,-25.00,310.00,21.00,1033.10,4.00,M,HZ,28.00
JMS,2019-02-24 18:56,-98.6800,46.9300,-17.78,-20.61,320.00,23.00,1027.30,1.00,35.00,BLSN,40.00
MIB,2019-02-24 18:56,-101.3580,48.4158,-20.72,-24.61,310.00,23.00,M,1.50,M,-DZ,M
DVL,2019-02-24 18:56,-98.9083,48.1146,-18.89,-22.22,310.00,22.00,1028.40,2.50,M,HZ,28.00
MIB,2019-02-24 18:58,-101.3580,48.4158,M,M,300.00,22.00,M,1.50,M,HZ,M
ISN,2019-02-24 18:58,-103.6366,48.1738,-20.61,-26.11,300.00,12.00,M,10.00,M,M,M
FAR,2019-02-24 19:00,-96.8111,46.9253,M,M,320.00,22.00,M,0.75,M,M,M
HEI,2019-02-24 19:00,-102.6560,46.0149,M,M,310.00,18.00,M,8.00,M,M,M
DIK,2019-02-24 19:00,-102.8019,46.7973,M,M,310.00,20.00,M,4.00,M,HZ,M
GFK,2019-02-24 19:00,-97.1761,47.9492,M,M,320.00,23.00,M,3.00,M,M,M
JMS,2019-02-24 19:00,-98.6800,46.9300,M,M,320.00,27.00,M,1.00,32.00,BR,M
ISN,2019-02-24 19:00,-103.6366,48.1738,M,M,300.00,12.00,M,10.00,M,M,M
MOT,2019-02-24 19:00,-101.2803,48.2594,M,M,M,21.00,M,4.00,26.00,HZ,M
BIS,2019-02-24 19:00,-100.7458,46.7727,M,M,330.00,21.00,M,6.00,26.00,M,M
DVL,2019-02-24 19:00,-98.9083,48.1146,M,M,310.00,22.00,M,2.00,M,HZ,M
MOT,2019-02-24 19:05,-101.2803,48.2594,M,M,280.00,21.00,M,3.50,26.00,HZ,M
DVL,2019-02-24 19:05,-98.9083,48.1146,M,M,310.00,23.00,M,2.00,M,HZ,M
HEI,2019-02-24 19:05,-102.6560,46.0149,M,M,310.00,20.00,M,7.00,M,M,M
BIS,2019-02-24 19:05,-100.7458,46.7727,M,M,330.00,19.00,M,7.00,24.00,M,M
GFK,2019-02-24 19:05,-97.1761,47.9492,M,M,320.00,22.00,M,3.00,M,M,M
FAR,2019-02-24 19:05,-96.8111,46.9253,M,M,320.00,23.00,M,1.00,M,M,M
JMS,2019-02-24 19:05,-98.6800,46.9300,M,M,320.00,24.00,M,1.25,31.00,M,M
DIK,2019-02-24 19:05,-102.8019,46.7973,M,M,310.00,18.00,M,5.00,M,HZ,M
JMS,2019-02-24 19:10,-98.6800,46.9300,M,M,320.00,24.00,M,1.00,32.00,BR,M
DVL,2019-02-24 19:10,-98.9083,48.1146,M,M,310.00,23.00,M,2.00,M,HZ,M
FAR,2019-02-24 19:10,-96.8111,46.9253,M,M,M,25.00,M,1.00,30.00,M,M
BIS,2019-02-24 19:10,-100.7458,46.7727,M,M,320.00,17.00,M,8.00,24.00,M,M
BWP,2019-02-24 19:10,-96.6074,46.2441,-14.00,-18.00,320.00,24.00,M,1.25,30.00,M,M
DIK,2019-02-24 19:10,-102.8019,46.7973,M,M,320.00,20.00,M,8.00,M,M,M
ISN,2019-02-24 19:10,-103.6366,48.1738,M,M,310.00,13.00,M,10.00,M,M,M
HEI,2019-02-24 19:10,-102.6560,46.0149,M,M,310.00,18.00,M,9.00,M,M,M
GFK,2019-02-24 19:10,-97.1761,47.9492,M,M,330.00,23.00,M,2.50,M,M,M
GFK,2019-02-24 19:11,-97.1761,47.9492,-17.22,-21.11,330.00,22.00,M,3.00,M,BLSN,30.00
HEI,2019-02-24 19:15,-102.6560,46.0149,M,M,310.00,18.00,M,10.00,M,M,M
JMS,2019-02-24 19:15,-98.6800,46.9300,M,M,320.00,25.00,M,0.75,30.00,UP BR,M
DIK,2019-02-24 19:15,-102.8019,46.7973,M,M,310.00,19.00,M,7.00,M,M,M
MOT,2019-02-24 19:15,-101.2803,48.2594,M,M,280.00,20.00,M,10.00,M,M,M
DVL,2019-02-24 19:15,-98.9083,48.1146,M,M,310.00,21.00,M,2.50,M,HZ,M
FAR,2019-02-24 19:15,-96.8111,46.9253,M,M,320.00,26.00,M,0.75,31.00,M,M
BIS,2019-02-24 19:15,-100.7458,46.7727,M,M,320.00,19.00,M,8.00,26.00,M,M
GFK,2019-02-24 19:15,-97.1761,47.9492,M,M,330.00,22.00,M,3.00,M,M,M
GWR,2019-02-24 19:15,-97.6435,46.2187,-15.00,-19.00,310.00,22.00,M,2.00,M,HZ,M
D60,2019-02-24 19:15,-102.8974,48.3803,-22.00,-25.00,310.00,22.00,M,1.50,M,HZ,M
7L2,2019-02-24 19:15,-100.2456,46.2206,-18.00,-23.00,310.00,18.00,M,4.00,26.00,HZ,M
9D7,2019-02-24 19:15,-99.2364,48.4800,-18.00,-23.00,330.00,16.00,M,9.00,23.00,M,M
06D,2019-02-24 19:15,-99.6208,48.8844,-21.00,-24.00,320.00,21.00,M,0.25,32.00,-SN,M
Y19,2019-02-24 19:15,-100.8944,46.7680,-19.00,-23.00,320.00,20.00,M,2.50,28.00,HZ,M
5H4,2019-02-24 19:15,-99.9317,47.7912,-20.00,-23.00,310.00,22.00,M,1.25,28.00,-SN,M
46D,2019-02-24 19:15,-99.1513,47.4511,-19.00,-22.00,320.00,28.00,M,0.25,34.00,HZ,M
2D5,2019-02-24 19:15,-98.0799,46.1731,-17.00,-20.00,300.00,22.00,M,1.50,29.00,HZ,M
D50,2019-02-24 19:15,-103.2973,48.9285,-22.00,-26.00,310.00,15.00,M,2.50,21.00,HZ,M
20U,2019-02-24 19:15,-103.9821,46.9252,-21.00,-25.00,300.00,14.00,M,10.00,M,M,M
08D,2019-02-24 19:15,-102.4064,48.3008,-22.00,-25.00,310.00,19.00,M,3.00,26.00,HZ,M
BAC,2019-02-24 19:15,-98.0180,46.9412,M,M,M,M,M,M,M,M,M
HZE,2019-02-24 19:15,-101.5810,47.2899,-19.00,-23.00,320.00,17.00,M,6.00,24.00,HZ,M
D55,2019-02-24 19:15,-98.3937,48.7531,-18.00,-22.00,320.00,26.00,M,1.00,31.00,HZ,M
2C8,2019-02-24 19:15,-97.6320,48.7837,-19.00,-24.00,320.00,23.00,M,1.00,31.00,HZ,M
RUG,2019-02-24 19:15,-100.0243,48.3904,-21.00,-24.00,310.00,27.00,M,0.75,M,HZ,M
S32,2019-02-24 19:15,-98.1059,47.4228,-17.00,-20.00,320.00,26.00,M,1.00,M,-SN,M
96D,2019-02-24 19:15,-97.9028,48.9406,-18.00,-23.00,330.00,19.00,M,2.50,30.00,HZ,M
D57,2019-02-24 19:15,-101.8602,46.8128,-19.00,-25.00,320.00,20.00,M,4.00,26.00,HZ,M
GAF,2019-02-24 19:15,-97.3709,48.4047,-17.00,-22.00,330.00,19.00,M,3.00,26.00,HZ,M
S25,2019-02-24 19:15,-103.2552,47.7966,-21.00,-26.00,310.00,11.00,M,10.00,M,M,M
JMS,2019-02-24 19:17,-98.6800,46.9300,-17.78,-20.61,320.00,26.00,M,0.75,36.00,UP,36.00
FAR,2019-02-24 19:19,-96.8111,46.9253,-15.61,-19.39,320.00,26.00,M,0.75,33.00,BLSN,33.00
BIS,2019-02-24 19:20,-100.7458,46.7727,M,M,320.00,18.00,M,6.00,25.00,M,M
HEI,2019-02-24 19:20,-102.6560,46.0149,M,M,300.00,18.00,M,10.00,M,M,M
DIK,2019-02-24 19:20,-102.8019,46.7973,M,M,320.00,20.00,M,7.00,M,M,M
DVL,2019-02-24 19:20,-98.9083,48.1146,M,M,310.00,22.00,M,2.50,M,HZ,M
JMS,2019-02-24 19:20,-98.6800,46.9300,M,M,320.00,27.00,M,0.75,M,M,M
MOT,2019-02-24 19:20,-101.2803,48.2594,M,M,290.00,24.00,M,10.00,M,M,M
ISN,2019-02-24 19:20,-103.6366,48.1738,M,M,300.00,12.00,M,10.00,M,M,M
GFK,2019-02-24 19:20,-97.1761,47.9492,M,M,330.00,21.00,M,3.00,28.00,M,M
FAR,2019-02-24 19:20,-96.8111,46.9253,M,M,320.00,25.00,M,0.75,M,M,M
JMS,2019-02-24 19:21,-98.6800,46.9300,-17.78,-20.00,320.00,26.00,M,1.00,36.00,BLSN BR,36.00
DIK,2019-02-24 19:25,-102.8019,46.7973,M,M,310.00,20.00,M,8.00,M,M,M
GFK,2019-02-24 19:25,-97.1761,47.9492,M,M,330.00,23.00,M,1.75,28.00,M,M
FAR,2019-02-24 19:25,-96.8111,46.9253,M,M,320.00,23.00,M,0.75,29.00,M,M
BIS,2019-02-24 19:25,-100.7458,46.7727,M,M,320.00,23.00,M,4.00,29.00,M,M
ISN,2019-02-24 19:25,-103.6366,48.1738,M,M,320.00,11.00,M,10.00,M,M,M
JMS,2019-02-24 19:25,-98.6800,46.9300,M,M,320.00,25.00,M,1.00,34.00,M,M
DVL,2019-02-24 19:25,-98.9083,48.1146,M,M,310.00,20.00,M,3.00,M,HZ,M
HEI,2019-02-24 19:25,-102.6560,46.0149,M,M,310.00,18.00,M,10.00,M,M,M
MOT,2019-02-24 19:25,-101.2803,48.2594,M,M,M,25.00,M,10.00,M,M,M
DVL,2019-02-24 19:29,-98.9083,48.1146,-19.00,-23.00,310.00,22.00,M,3.00,M,HZ,27.00
GFK,2019-02-24 19:30,-97.1761,47.9492,-17.22,-21.11,330.00,19.00,M,1.50,29.00,BLSN,30.00
FAR,2019-02-24 19:30,-96.8111,46.9253,-15.61,-19.39,320.00,21.00,M,1.25,33.00,BLSN,33.00
ISN,2019-02-24 19:30,-103.6366,48.1738,M,M,320.00,11.00,M,10.00,M,M,M
BWP,2019-02-24 19:30,-96.6074,46.2441,-14.00,-19.00,330.00,26.00,M,1.00,33.00,M,M
DIK,2019-02-24 19:30,-102.8019,46.7973,M,M,320.00,18.00,M,8.00,M,M,M
FAR,2019-02-24 19:35,-96.8111,46.9253,M,M,310.00,22.00,M,1.25,M,M,M
DIK,2019-02-24 19:35,-102.8019,46.7973,M,M,320.00,19.00,M,8.00,M,M,M
BIS,2019-02-24 19:35,-100.7458,46.7727,M,M,320.00,25.00,M,4.00,32.00,M,M
GFK,2019-02-24 19:35,-97.1761,47.9492,M,M,330.00,22.00,M,1.75,M,M,M
MOT,2019-02-24 19:35,-101.2803,48.2594,M,M,290.00,22.00,M,10.00,28.00,M,M
JMS,2019-02-24 19:35,-98.6800,46.9300,M,M,320.00,23.00,M,1.50,M,M,M
ISN,2019-02-24 19:35,-103.6366,48.1738,M,M,330.00,13.00,M,10.00,M,M,M
DVL,2019-02-24 19:35,-98.9083,48.1146,M,M,310.00,21.00,M,3.00,M,HZ,M
HEI,2019-02-24 19:35,-102.6560,46.0149,M,M,310.00,20.00,M,9.00,M,M,M
2D5,2019-02-24 19:35,-98.0799,46.1731,-17.00,-20.00,310.00,19.00,M,1.50,27.00,HZ,M
46D,2019-02-24 19:35,-99.1513,47.4511,-19.00,-22.00,310.00,27.00,M,0.25,35.00,HZ,M
06D,2019-02-24 19:35,-99.6208,48.8844,-21.00,-24.00,320.00,24.00,M,1.00,29.00,HZ,M
08D,2019-02-24 19:35,-102.4064,48.3008,-22.00,-25.00,310.00,17.00,M,2.50,31.00,HZ,M
9D7,2019-02-24 19:35,-99.2364,48.4800,-18.00,-23.00,310.00,17.00,M,10.00,M,M,M
7L2,2019-02-24 19:35,-100.2456,46.2206,-18.00,-23.00,300.00,20.00,M,4.00,25.00,HZ,M
GWR,2019-02-24 19:35,-97.6435,46.2187,-15.00,-19.00,300.00,21.00,M,2.50,M,HZ,M
D60,2019-02-24 19:35,-102.8974,48.3803,-22.00,-25.00,320.00,21.00,M,1.75,28.00,HZ,M
BAC,2019-02-24 19:35,-98.0180,46.9412,M,M,M,M,M,M,M,M,M
D50,2019-02-24 19:35,-103.2973,48.9285,-22.00,-26.00,320.00,16.00,M,2.50,22.00,HZ,M
S25,2019-02-24 19:35,-103.2552,47.7966,-21.00,-25.00,310.00,11.00,M,10.00,19.00,M,M
20U,2019-02-24 19:35,-103.9821,46.9252,-20.00,-25.00,310.00,15.00,M,10.00,M,M,M
Y19,2019-02-24 19:35,-100.8944,46.7680,-19.00,-23.00,320.00,21.00,M,2.50,31.00,HZ,M
2C8,2019-02-24 19:35,-97.6320,48.7837,-19.00,-24.00,320.00,20.00,M,0.50,32.00,-SN,M
D55,2019-02-24 19:35,-98.3937,48.7531,-18.00,-22.00,320.00,25.00,M,1.25,30.00,HZ,M
HZE,2019-02-24 19:35,-101.5810,47.2899,-19.00,-23.00,310.00,17.00,M,5.00,25.00,HZ,M
RUG,2019-02-24 19:35,-100.0243,48.3904,-21.00,-24.00,310.00,25.00,M,0.50,33.00,HZ,M
96D,2019-02-24 19:35,-97.9028,48.9406,-18.00,-23.00,330.00,18.00,M,5.00,27.00,HZ,M
S32,2019-02-24 19:35,-98.1059,47.4228,-17.00,-20.00,320.00,27.00,M,1.75,33.00,HZ,M
D57,2019-02-24 19:35,-101.8602,46.8128,-19.00,-25.00,320.00,23.00,M,5.00,M,HZ,M
GAF,2019-02-24 19:35,-97.3709,48.4047,-17.00,-21.00,330.00,24.00,M,2.00,30.00,HZ,M
5H4,2019-02-24 19:35,-99.9317,47.7912,-21.00,-24.00,310.00,25.00,M,1.00,M,-SN,M
JMS,2019-02-24 19:40,-98.6800,46.9300,M,M,310.00,24.00,M,1.00,31.00,BR,M
DVL,2019-02-24 19:40,-98.9083,48.1146,M,M,320.00,21.00,M,3.00,M,HZ,M
HEI,2019-02-24 19:40,-102.6560,46.0149,M,M,310.00,19.00,M,9.00,M,M,M
FAR,2019-02-24 19:40,-96.8111,46.9253,M,M,320.00,22.00,M,1.00,29.00,M,M
DIK,2019-02-24 19:40,-102.8019,46.7973,M,M,310.00,21.00,M,7.00,M,M,M
MOT,2019-02-24 19:40,-101.2803,48.2594,M,M,290.00,24.00,M,10.00,M,M,M
ISN,2019-02-24 19:40,-103.6366,48.1738,M,M,330.00,12.00,M,10.00,M,M,M
GFK,2019-02-24 19:40,-97.1761,47.9492,M,M,330.00,22.00,M,2.50,M,M,M
BIS,2019-02-24 19:40,-100.7458,46.7727,M,M,330.00,24.00,M,4.00,29.00,M,M
GFK,2019-02-24 19:42,-97.1761,47.9492,-17.22,-21.11,330.00,23.00,M,3.00,M,BLSN,30.00
FAR,2019-02-24 19:44,-96.8111,46.9253,-15.61,-19.39,320.00,25.00,M,1.00,33.00,BLSN,33.00
DVL,2019-02-24 19:45,-98.9083,48.1146,M,M,310.00,21.00,M,3.00,M,HZ,M
DIK,2019-02-24 19:45,-102.8019,46.7973,M,M,320.00,22.00,M,8.00,M,M,M
HEI,2019-02-24 19:45,-102.6560,46.0149,M,M,300.00,18.00,M,10.00,23.00,M,M
BIS,2019-02-24 19:45,-100.7458,46.7727,M,M,310.00,19.00,M,4.00,M,M,M
FAR,2019-02-24 19:45,-96.8111,46.9253,M,M,320.00,24.00,M,1.00,29.00,M,M
GFK,2019-02-24 19:45,-97.1761,47.9492,M,M,330.00,21.00,M,3.00,M,M,M
ISN,2019-02-24 19:45,-103.6366,48.1738,M,M,310.00,12.00,M,10.00,M,M,M
JMS,2019-02-24 19:45,-98.6800,46.9300,M,M,320.00,24.00,M,0.75,29.00,M,M
JMS,2019-02-24 19:47,-98.6800,46.9300,-18.28,-21.11,320.00,24.00,M,0.75,32.00,BLSN,36.00
JMS,2019-02-24 19:50,-98.6800,46.9300,M,M,310.00,20.00,M,1.00,26.00,BR,M
GFK,2019-02-24 19:50,-97.1761,47.9492,M,M,330.00,19.00,M,4.00,M,M,M
DIK,2019-02-24 19:50,-102.8019,46.7973,M,M,320.00,20.00,M,7.00,M,M,M
DVL,2019-02-24 19:50,-98.9083,48.1146,M,M,300.00,22.00,M,3.00,M,HZ,M
ISN,2019-02-24 19:50,-103.6366,48.1738,M,M,310.00,13.00,M,10.00,M,M,M
HEI,2019-02-24 19:50,-102.6560,46.0149,M,M,310.00,19.00,M,10.00,M,M,M
BIS,2019-02-24 19:50,-100.7458,46.7727,M,M,330.00,22.00,M,6.00,27.00,M,M
FAR,2019-02-24 19:50,-96.8111,46.9253,M,M,320.00,23.00,M,1.25,28.00,M,M
MOT,2019-02-24 19:50,-101.2803,48.2594,M,M,290.00,23.00,M,10.00,M,M,M
BWP,2019-02-24 19:50,-96.6074,46.2441,-14.00,-19.00,320.00,27.00,M,1.00,32.00,M,M
BIS,2019-02-24 19:52,-100.7458,46.7727,-17.78,-23.28,330.00,23.00,1032.50,6.00,30.00,BLSN,33.00
N60,2019-02-24 19:52,-101.4394,47.6458,-20.00,-23.28,320.00,25.00,1032.50,M,32.00,M,32.00
ISN,2019-02-24 19:52,-103.6366,48.1738,-20.00,-25.61,330.00,11.00,1036.50,10.00,M,M,M
HEI,2019-02-24 19:53,-102.6560,46.0149,-18.89,-23.28,310.00,19.00,1033.80,10.00,M,M,26.00
FAR,2019-02-24 19:53,-96.8111,46.9253,-15.61,-19.39,320.00,24.00,1025.70,1.25,32.00,BLSN,33.00
GFK,2019-02-24 19:53,-97.1761,47.9492,-16.72,-21.11,330.00,18.00,1025.20,4.00,M,BLSN,30.00
JMS,2019-02-24 19:54,-98.6800,46.9300,-18.00,-21.00,310.00,22.00,M,1.25,31.00,BLSN,36.00
MOT,2019-02-24 19:54,-101.2803,48.2594,-19.39,-23.89,290.00,23.00,1032.00,10.00,M,M,33.00
DIK,2019-02-24 19:55,-102.8019,46.7973,M,M,320.00,19.00,M,8.00,M,M,M
DVL,2019-02-24 19:55,-98.9083,48.1146,M,M,310.00,21.00,M,3.00,M,HZ,M
MOT,2019-02-24 19:55,-101.2803,48.2594,M,M,290.00,23.00,M,3.00,M,HZ,M
HEI,2019-02-24 19:55,-102.6560,46.0149,M,M,310.00,20.00,M,10.00,M,M,M
GFK,2019-02-24 19:55,-97.1761,47.9492,M,M,330.00,20.00,M,5.00,25.00,M,M
BIS,2019-02-24 19:55,-100.7458,46.7727,M,M,320.00,21.00,M,6.00,M,M,M
FAR,2019-02-24 19:55,-96.8111,46.9253,M,M,320.00,24.00,M,1.25,M,M,M
ISN,2019-02-24 19:55,-103.6366,48.1738,M,M,310.00,12.00,M,10.00,M,M,M
D60,2019-02-24 19:55,-102.8974,48.3803,-22.00,-25.00,320.00,20.00,M,2.00,26.00,HZ,M
08D,2019-02-24 19:55,-102.4064,48.3008,-22.00,-25.00,310.00,20.00,M,2.50,27.00,HZ,M
